base,mode,module,version,dep_one,dep_one_version,dep_two,dep_two_version
perl:5.34,vary-two,DateTime,,Try::Tiny,0.30,Sub::Quote,2.006008
perl:5.34,vary-one,DateTime,,Class::Method::Modifiers,2.15,,
perl:5.34,vary-two,DateTime,,Try::Tiny,0.30,Class::Method::Modifiers,2.15
perl:5.34,vary-one,DateTime,,Role::Tiny,2.002004,,
perl:5.34,vary-two,DateTime,,Try::Tiny,0.30,Role::Tiny,2.002004
perl:5.34,vary-one,DateTime,,Role::Tiny,2.002005,,
perl:5.34,vary-two,DateTime,,Try::Tiny,0.30,Role::Tiny,2.002005
perl:5.34,vary-one,DateTime,,Devel::StackTrace,2.04,,
perl:5.34,vary-two,DateTime,,Try::Tiny,0.30,Devel::StackTrace,2.04
perl:5.34,vary-one,DateTime,,Devel::StackTrace,2.05,,
perl:5.34,vary-two,DateTime,,Try::Tiny,0.30,Devel::StackTrace,2.05
perl:5.34,vary-one,DateTime,,Eval::Closure,0.14,,
perl:5.34,vary-two,DateTime,,Try::Tiny,0.30,Eval::Closure,0.14
perl:5.34,vary-one,DateTime,,Package::Stash,0.39,,
perl:5.34,vary-two,DateTime,,Try::Tiny,0.30,Package::Stash,0.39
perl:5.34,vary-one,DateTime,,Package::Stash,0.40,,
perl:5.34,vary-two,DateTime,,Try::Tiny,0.30,Package::Stash,0.40
perl:5.34,vary-one,DateTime,,Params::Util,1.102,,
perl:5.34,vary-two,DateTime,,Try::Tiny,0.30,Params::Util,1.102
perl:5.34,vary-one,DateTime,,Data::OptList,0.114,,
perl:5.34,vary-two,DateTime,,Try::Tiny,0.30,Data::OptList,0.114
perl:5.34,vary-one,DateTime,,MRO::Compat,0.15,,
perl:5.34,vary-two,DateTime,,Try::Tiny,0.30,MRO::Compat,0.15
perl:5.34,vary-one,DateTime,,Exporter::Tiny,1.006002,,
perl:5.34,vary-two,DateTime,,Try::Tiny,0.30,Exporter::Tiny,1.006002
perl:5.34,vary-one,DateTime,,Exporter::Tiny,1.006003,,
perl:5.34,vary-two,DateTime,,Try::Tiny,0.30,Exporter::Tiny,1.006003
perl:5.34,vary-one,DateTime,,List::Util,1.63,,
perl:5.34,vary-two,DateTime,,Try::Tiny,0.30,List::Util,1.63
perl:5.34,vary-one,DateTime,,List::Util,1.64,,
perl:5.34,vary-two,DateTime,,Try::Tiny,0.30,List::Util,1.64
perl:5.34,vary-one,DateTime,,Scalar::List::Utils,1.63,,
perl:5.34,vary-two,DateTime,,Try::Tiny,0.30,Scalar::List::Utils,1.63
perl:5.34,vary-one,DateTime,,Scalar::List::Utils,1.64,,
perl:5.34,vary-two,DateTime,,Try::Tiny,0.30,Scalar::List::Utils,1.64
perl:5.34,vary-one,DateTime,,XSLoader,0.32,,
perl:5.34,vary-two,DateTime,,Try::Tiny,0.30,XSLoader,0.32
perl:5.34,vary-one,DateTime,,Carp,1.50,,
perl:5.34,vary-two,DateTime,,Try::Tiny,0.30,Carp,1.50
perl:5.34,vary-one,DateTime,,Carp,1.52,,
perl:5.34,vary-two,DateTime,,Try::Tiny,0.30,Carp,1.52
perl:5.34,vary-one,DateTime,,File::Temp,0.2311,,
perl:5.34,vary-two,DateTime,,Try::Tiny,0.30,File::Temp,0.2311
perl:5.34,vary-one,DateTime,,File::Spec,3.88,,
perl:5.34,vary-two,DateTime,,Try::Tiny,0.30,File::Spec,3.88
perl:5.34,vary-one,DateTime,,ExtUtils::MakeMaker,7.70,,
perl:5.34,vary-two,DateTime,,Try::Tiny,0.30,ExtUtils::MakeMaker,7.70
perl:5.34,vary-one,DateTime,,ExtUtils::MakeMaker,7.76,,
perl:5.34,vary-two,DateTime,,Try::Tiny,0.30,ExtUtils::MakeMaker,7.76
perl:5.34,vary-one,DateTime,,Module::Build,0.4234,,
perl:5.34,vary-two,DateTime,,Try::Tiny,0.30,Module::Build,0.4234
perl:5.34,vary-one,DateTime,,CPAN::Meta,2.150010,,
perl:5.34,vary-two,DateTime,,Try::Tiny,0.30,CPAN::Meta,2.150010
perl:5.34,vary-one,DateTime,,CPAN::Meta::Requirements,2.143,,
perl:5.34,vary-two,DateTime,,Try::Tiny,0.30,CPAN::Meta::Requirements,2.143
perl:5.34,vary-one,DateTime,,Parse::CPAN::Meta,2.150010,,
perl:5.34,vary-two,DateTime,,Try::Tiny,0.30,Parse::CPAN::Meta,2.150010
perl:5.34,vary-one,DateTime,,YAML::Tiny,1.76,,
perl:5.34,vary-two,DateTime,,Try::Tiny,0.30,YAML::Tiny,1.76
perl:5.34,vary-one,DateTime,,YAML::Tiny,1.77,,
perl:5.34,vary-two,DateTime,,Try::Tiny,0.30,YAML::Tiny,1.77
perl:5.34,vary-one,DateTime,,Path::Tiny,0.144,,
perl:5.34,vary-two,DateTime,,Try::Tiny,0.30,Path::Tiny,0.144
perl:5.34,vary-one,DateTime,,Path::Tiny,0.150,,
perl:5.34,vary-two,DateTime,,Try::Tiny,0.30,Path::Tiny,0.150
perl:5.34,vary-one,DateTime,,Capture::Tiny,0.48,,
perl:5.34,vary-two,DateTime,,Try::Tiny,0.30,Capture::Tiny,0.48
perl:5.34,vary-one,DateTime,,File::Slurp,9999.32,,
perl:5.34,vary-two,DateTime,,Try::Tiny,0.30,File::Slurp,9999.32
perl:5.34,vary-one,DateTime,,DBI,1.643,,
perl:5.34,vary-two,DateTime,,Try::Tiny,0.30,DBI,1.643
perl:5.34,vary-one,DateTime,,DBI,1.647,,
perl:5.34,vary-two,DateTime,,Try::Tiny,0.30,DBI,1.647
perl:5.34,vary-one,DateTime,,Plack,1.0050,,
perl:5.34,vary-two,DateTime,,Try::Tiny,0.30,Plack,1.0050
perl:5.34,vary-one,DateTime,,Template,3.101,,
perl:5.34,vary-two,DateTime,,Try::Tiny,0.30,Template,3.101
perl:5.34,vary-one,DateTime,,Try::Tiny,0.31,,
perl:5.34,vary-two,DateTime,,Try::Tiny,0.31,Specio,0.50
perl:5.34,vary-two,DateTime,,Try::Tiny,0.31,Specio,0.53
perl:5.34,vary-two,DateTime,,Try::Tiny,0.31,Module::Runtime,0.016
perl:5.34,vary-two,DateTime,,Try::Tiny,0.31,Module::Runtime,0.017
perl:5.34,vary-two,DateTime,,Try::Tiny,0.31,Module::Runtime::Conflicts,0.003
perl:5.34,vary-two,DateTime,,Try::Tiny,0.31,Dist::CheckConflicts,0.11
perl:5.34,vary-two,DateTime,,Try::Tiny,0.31,Test::Fatal,0.016
perl:5.34,vary-two,DateTime,,Try::Tiny,0.31,Test::Fatal,0.017
perl:5.34,vary-two,DateTime,,Try::Tiny,0.31,Test::Warnings,0.031
perl:5.34,vary-two,DateTime,,Try::Tiny,0.31,Test::Warnings,0.033
perl:5.34,vary-two,DateTime,,Try::Tiny,0.31,Test::Needs,0.002010
perl:5.34,vary-two,DateTime,,Try::Tiny,0.31,Test::More,1.302195
perl:5.34,vary-two,DateTime,,Try::Tiny,0.31,Test::More,1.302204
perl:5.34,vary-two,DateTime,,Try::Tiny,0.31,Test::Simple,1.302195
perl:5.34,vary-two,DateTime,,Try::Tiny,0.31,Test::Simple,1.302204
perl:5.34,vary-two,DateTime,,Try::Tiny,0.31,URI,5.21
perl:5.34,vary-two,DateTime,,Try::Tiny,0.31,URI,5.28
