base,mode,module,version,dep_one,dep_one_version,dep_two,dep_two_version
perl:5.40,vary-one,UniEvent,v1.2.14,Net::SockAddr,v1.1.4,,
perl:5.42,vary-one,UniEvent,v1.2.14,Net::SockAddr,v1.1.4,,
perl:5.34,vary-one,Chemistry::InternalCoords::Builder,0.18,Chemistry::Canonicalize,0.10,,
perl:5.36,vary-one,Chemistry::InternalCoords::Builder,0.18,Chemistry::Canonicalize,0.10,,
perl:5.38,vary-one,Chemistry::InternalCoords::Builder,0.18,Chemistry::Canonicalize,0.10,,
perl:5.40,vary-one,Chemistry::InternalCoords::Builder,0.18,Chemistry::Canonicalize,0.10,,
perl:5.42,vary-one,Chemistry::InternalCoords::Builder,0.18,Chemistry::Canonicalize,0.10,,
perl:5.34,vary-one,Locale::CLDR::Locales::Kaa::Latn,v0.46.0,MooX::ClassAttribute,0.001,,
perl:5.36,vary-one,Locale::CLDR::Locales::Kaa::Latn,v0.46.0,MooX::ClassAttribute,0.001,,
perl:5.38,vary-one,Locale::CLDR::Locales::Kaa::Latn,v0.46.0,MooX::ClassAttribute,0.001,,
perl:5.40,vary-one,Locale::CLDR::Locales::Kaa::Latn,v0.46.0,MooX::ClassAttribute,0.001,,
perl:5.42,vary-one,Locale::CLDR::Locales::Kaa::Latn,v0.46.0,MooX::ClassAttribute,0.001,,
perl:5.34,vary-one,CPAN::Maker::Role::ModuleUtils,v2.0.5,CLI::Simple,v2.2.0,,
perl:5.36,vary-one,CPAN::Maker::Role::ModuleUtils,v2.0.5,CLI::Simple,v2.2.0,,
perl:5.38,vary-one,CPAN::Maker::Role::ModuleUtils,v2.0.5,CLI::Simple,v2.2.0,,
perl:5.40,vary-one,CPAN::Maker::Role::ModuleUtils,v2.0.5,CLI::Simple,v2.2.0,,
perl:5.42,vary-one,CPAN::Maker::Role::ModuleUtils,v2.0.5,CLI::Simple,v2.2.0,,
perl:5.34,vary-one,CPAN::Maker::Role::ModuleUtils,v2.0.5,CLI::Simple,v0.0.1,,
perl:5.36,vary-one,CPAN::Maker::Role::ModuleUtils,v2.0.5,CLI::Simple,v0.0.1,,
perl:5.38,vary-one,CPAN::Maker::Role::ModuleUtils,v2.0.5,CLI::Simple,v0.0.1,,
perl:5.40,vary-one,CPAN::Maker::Role::ModuleUtils,v2.0.5,CLI::Simple,v0.0.1,,
perl:5.42,vary-one,CPAN::Maker::Role::ModuleUtils,v2.0.5,CLI::Simple,v0.0.1,,
perl:5.34,vary-one,Catalyst::Plugin::Form::Processor,1.140270,HTML::FillInForm,2.22,,
perl:5.36,vary-one,Catalyst::Plugin::Form::Processor,1.140270,HTML::FillInForm,2.22,,
perl:5.38,vary-one,Catalyst::Plugin::Form::Processor,1.140270,HTML::FillInForm,2.22,,
perl:5.40,vary-one,Catalyst::Plugin::Form::Processor,1.140270,HTML::FillInForm,2.22,,
perl:5.42,vary-one,Catalyst::Plugin::Form::Processor,1.140270,HTML::FillInForm,2.22,,
perl:5.34,vary-one,WebService::IMDB::Base,0.05,Cache::FileCache,1.08,,
perl:5.36,vary-one,WebService::IMDB::Base,0.05,Cache::FileCache,1.08,,
perl:5.38,vary-one,WebService::IMDB::Base,0.05,Cache::FileCache,1.08,,
perl:5.40,vary-one,WebService::IMDB::Base,0.05,Cache::FileCache,1.08,,
perl:5.42,vary-one,WebService::IMDB::Base,0.05,Cache::FileCache,1.08,,
perl:5.34,vary-one,WebService::IMDB::Base,0.05,Cache::FileCache,0.07,,
perl:5.36,vary-one,WebService::IMDB::Base,0.05,Cache::FileCache,0.07,,
perl:5.38,vary-one,WebService::IMDB::Base,0.05,Cache::FileCache,0.07,,
perl:5.40,vary-one,WebService::IMDB::Base,0.05,Cache::FileCache,0.07,,
perl:5.42,vary-one,WebService::IMDB::Base,0.05,Cache::FileCache,0.07,,
