base,mode,module,version,dep_one,dep_one_version,dep_two,dep_two_version
perl:5.36,vary-one,Contract::Declare,v1.0.0,HPCI,0.75,,
perl:5.38,vary-one,Contract::Declare,v1.0.0,HPCI,0.75,,
perl:5.40,vary-one,Contract::Declare,v1.0.0,HPCI,0.75,,
perl:5.42,vary-one,Contract::Declare,v1.0.0,HPCI,0.75,,
perl:5.34,vary-one,XAS::Factory,0.15,DateTime::Span,0.39,,
perl:5.36,vary-one,XAS::Factory,0.15,DateTime::Span,0.39,,
perl:5.38,vary-one,XAS::Factory,0.15,DateTime::Span,0.39,,
perl:5.40,vary-one,XAS::Factory,0.15,DateTime::Span,0.39,,
perl:5.42,vary-one,XAS::Factory,0.15,DateTime::Span,0.39,,
perl:5.34,vary-one,XAS::Factory,0.15,DateTime::Span,0.01,,
perl:5.36,vary-one,XAS::Factory,0.15,DateTime::Span,0.01,,
perl:5.38,vary-one,XAS::Factory,0.15,DateTime::Span,0.01,,
perl:5.40,vary-one,XAS::Factory,0.15,DateTime::Span,0.01,,
perl:5.42,vary-one,XAS::Factory,0.15,DateTime::Span,0.01,,
perl:5.34,vary-one,Contract::Declare,v1.0.0,Test::Trap,v0.3.5,,
perl:5.36,vary-one,Contract::Declare,v1.0.0,Test::Trap,v0.3.5,,
perl:5.38,vary-one,Contract::Declare,v1.0.0,Test::Trap,v0.3.5,,
perl:5.40,vary-one,Contract::Declare,v1.0.0,Test::Trap,v0.3.5,,
perl:5.42,vary-one,Contract::Declare,v1.0.0,Test::Trap,v0.3.5,,
perl:5.34,vary-one,Contract::Declare,v1.0.0,Test::Trap,0.000016,,
perl:5.36,vary-one,Contract::Declare,v1.0.0,Test::Trap,0.000016,,
perl:5.38,vary-one,Contract::Declare,v1.0.0,Test::Trap,0.000016,,
perl:5.40,vary-one,Contract::Declare,v1.0.0,Test::Trap,0.000016,,
perl:5.42,vary-one,Contract::Declare,v1.0.0,Test::Trap,0.000016,,
perl:5.34,vary-one,WebService::Edgecast::auto::Administration::Element::CustomerStatusUpdateResponse,v0.01.00,SOAP::WSDL::XSD::Typelib::Builtin::short,3.004,,
perl:5.36,vary-one,WebService::Edgecast::auto::Administration::Element::CustomerStatusUpdateResponse,v0.01.00,SOAP::WSDL::XSD::Typelib::Builtin::short,3.004,,
perl:5.38,vary-one,WebService::Edgecast::auto::Administration::Element::CustomerStatusUpdateResponse,v0.01.00,SOAP::WSDL::XSD::Typelib::Builtin::short,3.004,,
perl:5.40,vary-one,WebService::Edgecast::auto::Administration::Element::CustomerStatusUpdateResponse,v0.01.00,SOAP::WSDL::XSD::Typelib::Builtin::short,3.004,,
perl:5.42,vary-one,WebService::Edgecast::auto::Administration::Element::CustomerStatusUpdateResponse,v0.01.00,SOAP::WSDL::XSD::Typelib::Builtin::short,3.004,,
