base,mode,module,version,dep_one,dep_one_version,dep_two,dep_two_version
perl:5.34,vary-one,Contract::Declare,v1.0.0,App::Devel::MAT::Explorer::GTK::Resources,0.06,,
perl:5.36,vary-one,Contract::Declare,v1.0.0,App::Devel::MAT::Explorer::GTK::Resources,0.06,,
perl:5.38,vary-one,Contract::Declare,v1.0.0,App::Devel::MAT::Explorer::GTK::Resources,0.06,,
perl:5.40,vary-one,Contract::Declare,v1.0.0,App::Devel::MAT::Explorer::GTK::Resources,0.06,,
perl:5.42,vary-one,Contract::Declare,v1.0.0,App::Devel::MAT::Explorer::GTK::Resources,0.06,,
perl:5.34,vary-one,Contract::Declare,v1.0.0,CLI::Gwrapper::HTTP,0.030,,
perl:5.36,vary-one,Contract::Declare,v1.0.0,CLI::Gwrapper::HTTP,0.030,,
perl:5.38,vary-one,Contract::Declare,v1.0.0,CLI::Gwrapper::HTTP,0.030,,
perl:5.40,vary-one,Contract::Declare,v1.0.0,CLI::Gwrapper::HTTP,0.030,,
perl:5.42,vary-one,Contract::Declare,v1.0.0,CLI::Gwrapper::HTTP,0.030,,
