base,mode,module,version,dep_one,dep_one_version,dep_two,dep_two_version
perl:5.34,vary-one,Contract::Declare,v1.0.0,Params::Util,0.01,,
perl:5.36,vary-one,Contract::Declare,v1.0.0,Params::Util,0.01,,
perl:5.38,vary-one,Contract::Declare,v1.0.0,Params::Util,0.01,,
perl:5.40,vary-one,Contract::Declare,v1.0.0,Params::Util,0.01,,
perl:5.42,vary-one,Contract::Declare,v1.0.0,Params::Util,0.01,,
perl:5.34,vary-one,Contract::Declare,v1.0.0,Test::Approvals::Reporters::DiffReporter,v0.0.5,,
perl:5.36,vary-one,Contract::Declare,v1.0.0,Test::Approvals::Reporters::DiffReporter,v0.0.5,,
perl:5.38,vary-one,Contract::Declare,v1.0.0,Test::Approvals::Reporters::DiffReporter,v0.0.5,,
perl:5.40,vary-one,Contract::Declare,v1.0.0,Test::Approvals::Reporters::DiffReporter,v0.0.5,,
perl:5.42,vary-one,Contract::Declare,v1.0.0,Test::Approvals::Reporters::DiffReporter,v0.0.5,,
perl:5.34,vary-one,Contract::Declare,v1.0.0,AI::Genetic::Pro::Chromosome,1.009,,
perl:5.36,vary-one,Contract::Declare,v1.0.0,AI::Genetic::Pro::Chromosome,1.009,,
perl:5.38,vary-one,Contract::Declare,v1.0.0,AI::Genetic::Pro::Chromosome,1.009,,
perl:5.40,vary-one,Contract::Declare,v1.0.0,AI::Genetic::Pro::Chromosome,1.009,,
perl:5.42,vary-one,Contract::Declare,v1.0.0,AI::Genetic::Pro::Chromosome,1.009,,
perl:5.34,vary-one,Contract::Declare,v1.0.0,Test::Ping::Ties::HIRES,0.210,,
perl:5.36,vary-one,Contract::Declare,v1.0.0,Test::Ping::Ties::HIRES,0.210,,
perl:5.38,vary-one,Contract::Declare,v1.0.0,Test::Ping::Ties::HIRES,0.210,,
perl:5.40,vary-one,Contract::Declare,v1.0.0,Test::Ping::Ties::HIRES,0.210,,
perl:5.42,vary-one,Contract::Declare,v1.0.0,Test::Ping::Ties::HIRES,0.210,,
perl:5.34,vary-one,Contract::Declare,v1.0.0,Gtk2,1.24993,,
perl:5.36,vary-one,Contract::Declare,v1.0.0,Gtk2,1.24993,,
perl:5.38,vary-one,Contract::Declare,v1.0.0,Gtk2,1.24993,,
perl:5.40,vary-one,Contract::Declare,v1.0.0,Gtk2,1.24993,,
perl:5.42,vary-one,Contract::Declare,v1.0.0,Gtk2,1.24993,,
perl:5.34,vary-one,Contract::Declare,v1.0.0,Padre::PluginBuilder,1.02,,
perl:5.36,vary-one,Contract::Declare,v1.0.0,Padre::PluginBuilder,1.02,,
perl:5.38,vary-one,Contract::Declare,v1.0.0,Padre::PluginBuilder,1.02,,
perl:5.40,vary-one,Contract::Declare,v1.0.0,Padre::PluginBuilder,1.02,,
perl:5.42,vary-one,Contract::Declare,v1.0.0,Padre::PluginBuilder,1.02,,
perl:5.34,vary-one,Contract::Declare,v1.0.0,PDL::SVDSLEPc,0.005,,
perl:5.36,vary-one,Contract::Declare,v1.0.0,PDL::SVDSLEPc,0.005,,
perl:5.38,vary-one,Contract::Declare,v1.0.0,PDL::SVDSLEPc,0.005,,
perl:5.40,vary-one,Contract::Declare,v1.0.0,PDL::SVDSLEPc,0.005,,
perl:5.42,vary-one,Contract::Declare,v1.0.0,PDL::SVDSLEPc,0.005,,
perl:5.34,vary-one,Contract::Declare,v1.0.0,Quiq::Html::Widget::CheckBox,1.238,,
perl:5.36,vary-one,Contract::Declare,v1.0.0,Quiq::Html::Widget::CheckBox,1.238,,
perl:5.38,vary-one,Contract::Declare,v1.0.0,Quiq::Html::Widget::CheckBox,1.238,,
perl:5.40,vary-one,Contract::Declare,v1.0.0,Quiq::Html::Widget::CheckBox,1.238,,
perl:5.42,vary-one,Contract::Declare,v1.0.0,Quiq::Html::Widget::CheckBox,1.238,,
perl:5.34,vary-one,Contract::Declare,v1.0.0,Mac::iTunes::Preferences,1.23,,
perl:5.36,vary-one,Contract::Declare,v1.0.0,Mac::iTunes::Preferences,1.23,,
perl:5.38,vary-one,Contract::Declare,v1.0.0,Mac::iTunes::Preferences,1.23,,
perl:5.40,vary-one,Contract::Declare,v1.0.0,Mac::iTunes::Preferences,1.23,,
perl:5.42,vary-one,Contract::Declare,v1.0.0,Mac::iTunes::Preferences,1.23,,
perl:5.34,vary-one,Contract::Declare,v1.0.0,XML::Parser,2.16,,
perl:5.36,vary-one,Contract::Declare,v1.0.0,XML::Parser,2.16,,
perl:5.38,vary-one,Contract::Declare,v1.0.0,XML::Parser,2.16,,
perl:5.40,vary-one,Contract::Declare,v1.0.0,XML::Parser,2.16,,
perl:5.42,vary-one,Contract::Declare,v1.0.0,XML::Parser,2.16,,
perl:5.34,vary-one,Contract::Declare,v1.0.0,WWW::Curl,4.17,,
perl:5.36,vary-one,Contract::Declare,v1.0.0,WWW::Curl,4.17,,
perl:5.38,vary-one,Contract::Declare,v1.0.0,WWW::Curl,4.17,,
perl:5.40,vary-one,Contract::Declare,v1.0.0,WWW::Curl,4.17,,
perl:5.42,vary-one,Contract::Declare,v1.0.0,WWW::Curl,4.17,,
perl:5.34,vary-one,Contract::Declare,v1.0.0,WWW::Curl,2.0,,
perl:5.36,vary-one,Contract::Declare,v1.0.0,WWW::Curl,2.0,,
perl:5.38,vary-one,Contract::Declare,v1.0.0,WWW::Curl,2.0,,
perl:5.40,vary-one,Contract::Declare,v1.0.0,WWW::Curl,2.0,,
perl:5.42,vary-one,Contract::Declare,v1.0.0,WWW::Curl,2.0,,
