base,mode,module,version,dep_one,dep_one_version,dep_two,dep_two_version
perl:5.34,vary-one,Contract::Declare,v1.0.0,Apache2::RequestUtil,2.0.13,,
perl:5.36,vary-one,Contract::Declare,v1.0.0,Apache2::RequestUtil,2.0.13,,
perl:5.38,vary-one,Contract::Declare,v1.0.0,Apache2::RequestUtil,2.0.13,,
perl:5.40,vary-one,Contract::Declare,v1.0.0,Apache2::RequestUtil,2.0.13,,
perl:5.42,vary-one,Contract::Declare,v1.0.0,Apache2::RequestUtil,2.0.13,,
perl:5.34,vary-one,Contract::Declare,v1.0.0,Data::MessagePack,0.01,,
perl:5.36,vary-one,Contract::Declare,v1.0.0,Data::MessagePack,0.01,,
perl:5.38,vary-one,Contract::Declare,v1.0.0,Data::MessagePack,0.01,,
perl:5.40,vary-one,Contract::Declare,v1.0.0,Data::MessagePack,0.01,,
perl:5.42,vary-one,Contract::Declare,v1.0.0,Data::MessagePack,0.01,,
perl:5.34,vary-one,Contract::Declare,v1.0.0,Date::Calc,4.0,,
perl:5.36,vary-one,Contract::Declare,v1.0.0,Date::Calc,4.0,,
perl:5.38,vary-one,Contract::Declare,v1.0.0,Date::Calc,4.0,,
perl:5.40,vary-one,Contract::Declare,v1.0.0,Date::Calc,4.0,,
perl:5.42,vary-one,Contract::Declare,v1.0.0,Date::Calc,4.0,,
perl:5.34,vary-one,Contract::Declare,v1.0.0,Devel::Symdump,1.21,,
perl:5.36,vary-one,Contract::Declare,v1.0.0,Devel::Symdump,1.21,,
perl:5.38,vary-one,Contract::Declare,v1.0.0,Devel::Symdump,1.21,,
perl:5.40,vary-one,Contract::Declare,v1.0.0,Devel::Symdump,1.21,,
perl:5.42,vary-one,Contract::Declare,v1.0.0,Devel::Symdump,1.21,,
perl:5.34,vary-one,Contract::Declare,v1.0.0,Device::ParallelPort::drv::win32,1.0,,
perl:5.36,vary-one,Contract::Declare,v1.0.0,Device::ParallelPort::drv::win32,1.0,,
perl:5.38,vary-one,Contract::Declare,v1.0.0,Device::ParallelPort::drv::win32,1.0,,
perl:5.40,vary-one,Contract::Declare,v1.0.0,Device::ParallelPort::drv::win32,1.0,,
perl:5.42,vary-one,Contract::Declare,v1.0.0,Device::ParallelPort::drv::win32,1.0,,
perl:5.34,vary-one,Contract::Declare,v1.0.0,Device::ParallelPort::drv::win32,1.3,,
perl:5.36,vary-one,Contract::Declare,v1.0.0,Device::ParallelPort::drv::win32,1.3,,
perl:5.38,vary-one,Contract::Declare,v1.0.0,Device::ParallelPort::drv::win32,1.3,,
perl:5.40,vary-one,Contract::Declare,v1.0.0,Device::ParallelPort::drv::win32,1.3,,
perl:5.42,vary-one,Contract::Declare,v1.0.0,Device::ParallelPort::drv::win32,1.3,,
perl:5.34,vary-one,Contract::Declare,v1.0.0,GooCanvas2,0.04,,
perl:5.36,vary-one,Contract::Declare,v1.0.0,GooCanvas2,0.04,,
perl:5.38,vary-one,Contract::Declare,v1.0.0,GooCanvas2,0.04,,
perl:5.40,vary-one,Contract::Declare,v1.0.0,GooCanvas2,0.04,,
perl:5.42,vary-one,Contract::Declare,v1.0.0,GooCanvas2,0.04,,
perl:5.34,vary-one,Contract::Declare,v1.0.0,GooCanvas2,0.06,,
perl:5.36,vary-one,Contract::Declare,v1.0.0,GooCanvas2,0.06,,
perl:5.38,vary-one,Contract::Declare,v1.0.0,GooCanvas2,0.06,,
perl:5.40,vary-one,Contract::Declare,v1.0.0,GooCanvas2,0.06,,
perl:5.42,vary-one,Contract::Declare,v1.0.0,GooCanvas2,0.06,,
perl:5.34,vary-one,Contract::Declare,v1.0.0,Gtk2::Ex::GdkBits,3,,
perl:5.36,vary-one,Contract::Declare,v1.0.0,Gtk2::Ex::GdkBits,3,,
perl:5.38,vary-one,Contract::Declare,v1.0.0,Gtk2::Ex::GdkBits,3,,
perl:5.40,vary-one,Contract::Declare,v1.0.0,Gtk2::Ex::GdkBits,3,,
perl:5.42,vary-one,Contract::Declare,v1.0.0,Gtk2::Ex::GdkBits,3,,
perl:5.34,vary-one,Contract::Declare,v1.0.0,Gtk2::Ex::GdkBits,48,,
perl:5.36,vary-one,Contract::Declare,v1.0.0,Gtk2::Ex::GdkBits,48,,
perl:5.38,vary-one,Contract::Declare,v1.0.0,Gtk2::Ex::GdkBits,48,,
perl:5.40,vary-one,Contract::Declare,v1.0.0,Gtk2::Ex::GdkBits,48,,
perl:5.42,vary-one,Contract::Declare,v1.0.0,Gtk2::Ex::GdkBits,48,,
perl:5.34,vary-one,Contract::Declare,v1.0.0,Net::Inspect,0.331,,
perl:5.36,vary-one,Contract::Declare,v1.0.0,Net::Inspect,0.331,,
perl:5.38,vary-one,Contract::Declare,v1.0.0,Net::Inspect,0.331,,
perl:5.40,vary-one,Contract::Declare,v1.0.0,Net::Inspect,0.331,,
perl:5.42,vary-one,Contract::Declare,v1.0.0,Net::Inspect,0.331,,
perl:5.34,vary-one,Contract::Declare,v1.0.0,OpenGL::Sandbox::MMap,0.120,,
perl:5.36,vary-one,Contract::Declare,v1.0.0,OpenGL::Sandbox::MMap,0.120,,
perl:5.38,vary-one,Contract::Declare,v1.0.0,OpenGL::Sandbox::MMap,0.120,,
perl:5.40,vary-one,Contract::Declare,v1.0.0,OpenGL::Sandbox::MMap,0.120,,
perl:5.42,vary-one,Contract::Declare,v1.0.0,OpenGL::Sandbox::MMap,0.120,,
